"","CA_MPA_Name_Short","year","classcode","site_designation","status","density"
"346","Point Vicente SMCA",2013,"STRPURAD","SMCA","mpa",1.26134259259259
"347","Point Vicente SMCA",2014,"STRPURAD","SMCA","mpa",0.414583333333333
"348","Point Vicente SMCA",2015,"STRPURAD","SMCA","mpa",0.366666666666667
"349","Point Vicente SMCA",2016,"STRPURAD","SMCA","mpa",0.172222222222222
"350","Point Vicente SMCA",2017,"STRPURAD","SMCA","mpa",0.144791666666667
"351","Point Vicente SMCA",2018,"STRPURAD","SMCA","mpa",0.275520833333333
"352","Point Vicente SMCA",2019,"STRPURAD","SMCA","mpa",0.233541666666667
"353","Point Vicente SMCA",2020,"STRPURAD","SMCA","mpa",0.0979166666666667
"354","Santa Barbara Island SMR",2011,"STRPURAD","SMR","mpa",8.33888888888889
"355","Santa Barbara Island SMR",2013,"STRPURAD","SMR","mpa",2.05
"356","Santa Barbara Island SMR",2019,"STRPURAD","SMR","mpa",0.0194444444444444
"357","Scorpion SMR",2004,"STRPURAD","SMR","mpa",2.17777777777778
"358","Scorpion SMR",2005,"STRPURAD","SMR","mpa",3.23055555555556
"359","Scorpion SMR",2006,"STRPURAD","SMR","mpa",22.0555555555556
"360","Scorpion SMR",2007,"STRPURAD","SMR","mpa",13.2622222222222
"361","Scorpion SMR",2008,"STRPURAD","SMR","mpa",8.37638888888889
"362","Scorpion SMR",2009,"STRPURAD","SMR","mpa",22.4611111111111
"363","Scorpion SMR",2010,"STRPURAD","SMR","mpa",12.3018518518519
"364","Scorpion SMR",2011,"STRPURAD","SMR","mpa",11.7805555555556
"365","Scorpion SMR",2012,"STRPURAD","SMR","mpa",12.8462962962963
"366","Scorpion SMR",2013,"STRPURAD","SMR","mpa",24.5789351851852
"367","Scorpion SMR",2014,"STRPURAD","SMR","mpa",11.475
"368","Scorpion SMR",2015,"STRPURAD","SMR","mpa",1.04166666666667
"369","Scorpion SMR",2016,"STRPURAD","SMR","mpa",0.238194444444444
"370","Scorpion SMR",2017,"STRPURAD","SMR","mpa",0.444444444444444
"371","Scorpion SMR",2018,"STRPURAD","SMR","mpa",0.771296296296296
"372","Scorpion SMR",2019,"STRPURAD","SMR","mpa",0.267013888888889
"373","Scorpion SMR",2020,"STRPURAD","SMR","mpa",0.421296296296296
"374","South La Jolla SMR",2011,"STRPURAD","SMR","mpa",0.0104166666666667
"375","South La Jolla SMR",2012,"STRPURAD","SMR","mpa",0.00138888888888889
"376","South La Jolla SMR",2019,"STRPURAD","SMR","mpa",0.00416666666666667
"377","South La Jolla SMR",2020,"STRPURAD","SMR","mpa",0
"378","South Point SMR",2003,"STRPURAD","SMR","mpa",0.969444444444444
"379","South Point SMR",2005,"STRPURAD","SMR","mpa",0.1
"380","South Point SMR",2007,"STRPURAD","SMR","mpa",0.471527777777778
"381","South Point SMR",2008,"STRPURAD","SMR","mpa",0.763194444444444
"382","South Point SMR",2009,"STRPURAD","SMR","mpa",1.12847222222222
"383","South Point SMR",2010,"STRPURAD","SMR","mpa",2.60833333333333
"384","South Point SMR",2011,"STRPURAD","SMR","mpa",4.99375
"385","South Point SMR",2012,"STRPURAD","SMR","mpa",0.470833333333333
"386","South Point SMR",2014,"STRPURAD","SMR","mpa",4.59652777777778
"387","South Point SMR",2015,"STRPURAD","SMR","mpa",6.09583333333333
"388","South Point SMR",2016,"STRPURAD","SMR","mpa",7.37916666666667
"389","South Point SMR",2017,"STRPURAD","SMR","mpa",8.04722222222222
"390","South Point SMR",2018,"STRPURAD","SMR","mpa",9.01805555555556
"391","South Point SMR",2019,"STRPURAD","SMR","mpa",5.05648148148148
"392","South Point SMR",2020,"STRPURAD","SMR","mpa",5.81203703703704
"393","Abalone Cove SMCA",2011,"MESFRAAD","SMCA","mpa",3.02083333333333
"394","Abalone Cove SMCA",2012,"MESFRAAD","SMCA","mpa",1.62916666666667
"395","Abalone Cove SMCA",2013,"MESFRAAD","SMCA","mpa",1.89583333333333
"396","Abalone Cove SMCA",2014,"MESFRAAD","SMCA","mpa",0.608333333333333
"397","Abalone Cove SMCA",2015,"MESFRAAD","SMCA","mpa",0.277083333333333
"398","Abalone Cove SMCA",2016,"MESFRAAD","SMCA","mpa",0.0638888888888889
"399","Abalone Cove SMCA",2017,"MESFRAAD","SMCA","mpa",0.0222222222222222
"400","Abalone Cove SMCA",2018,"MESFRAAD","SMCA","mpa",0.122916666666667
"401","Abalone Cove SMCA",2019,"MESFRAAD","SMCA","mpa",0.0770833333333333
"402","Abalone Cove SMCA",2020,"MESFRAAD","SMCA","mpa",0.0305555555555556
"403","Anacapa Island SMR",2007,"MESFRAAD","SMR","mpa",2.39097222222222
"404","Anacapa Island SMR",2008,"MESFRAAD","SMR","mpa",2.63402777777778
"405","Anacapa Island SMR",2009,"MESFRAAD","SMR","mpa",3.20208333333333
"406","Anacapa Island SMR",2010,"MESFRAAD","SMR","mpa",1.96597222222222
"407","Anacapa Island SMR",2011,"MESFRAAD","SMR","mpa",1.78194444444444
"408","Anacapa Island SMR",2012,"MESFRAAD","SMR","mpa",2.03541666666667
"409","Anacapa Island SMR",2014,"MESFRAAD","SMR","mpa",1.03402777777778
"410","Anacapa Island SMR",2015,"MESFRAAD","SMR","mpa",0.385
"411","Anacapa Island SMR",2016,"MESFRAAD","SMR","mpa",0.131481481481481
"412","Anacapa Island SMR",2017,"MESFRAAD","SMR","mpa",0.138888888888889
"413","Anacapa Island SMR",2018,"MESFRAAD","SMR","mpa",0.170833333333333
"414","Anacapa Island SMR",2019,"MESFRAAD","SMR","mpa",0.127777777777778
"415","Anacapa Island SMR",2020,"MESFRAAD","SMR","mpa",0.231944444444444
"416","Blue Cavern Onshore SMCA",2011,"MESFRAAD","SMCA","mpa",0.00277777777777778
"417","Blue Cavern Onshore SMCA",2012,"MESFRAAD","SMCA","mpa",0.037037037037037
"418","Blue Cavern Onshore SMCA",2019,"MESFRAAD","SMCA","mpa",0.00972222222222222
"419","Blue Cavern Onshore SMCA",2020,"MESFRAAD","SMCA","mpa",0.00104166666666667
"420","Campus Point SMCA",2001,"MESFRAAD","SMCA","mpa",0.666666666666667
"421","Campus Point SMCA",2002,"MESFRAAD","SMCA","mpa",0.708333333333333
"422","Campus Point SMCA",2003,"MESFRAAD","SMCA","mpa",0
"423","Campus Point SMCA",2004,"MESFRAAD","SMCA","mpa",0.291666666666667
"424","Campus Point SMCA",2005,"MESFRAAD","SMCA","mpa",0.25
"425","Campus Point SMCA",2006,"MESFRAAD","SMCA","mpa",0.166666666666667
"426","Campus Point SMCA",2007,"MESFRAAD","SMCA","mpa",0.291666666666667
"427","Campus Point SMCA",2008,"MESFRAAD","SMCA","mpa",0.625
"428","Campus Point SMCA",2009,"MESFRAAD","SMCA","mpa",1.31574074074074
"429","Campus Point SMCA",2010,"MESFRAAD","SMCA","mpa",0.932407407407407
"430","Campus Point SMCA",2011,"MESFRAAD","SMCA","mpa",0.989814814814815
"431","Campus Point SMCA",2012,"MESFRAAD","SMCA","mpa",1.58333333333333
"432","Campus Point SMCA",2013,"MESFRAAD","SMCA","mpa",4.66481481481481
"433","Campus Point SMCA",2014,"MESFRAAD","SMCA","mpa",0.688888888888889
"434","Campus Point SMCA",2015,"MESFRAAD","SMCA","mpa",0.7125
"435","Campus Point SMCA",2016,"MESFRAAD","SMCA","mpa",0.188888888888889
"436","Campus Point SMCA",2017,"MESFRAAD","SMCA","mpa",0.176851851851852
"437","Campus Point SMCA",2018,"MESFRAAD","SMCA","mpa",0.155555555555556
"438","Campus Point SMCA",2019,"MESFRAAD","SMCA","mpa",0.141666666666667
"439","Campus Point SMCA",2020,"MESFRAAD","SMCA","mpa",0.259259259259259
"440","Cat Harbor SMCA",2011,"MESFRAAD","SMCA","mpa",0.0444444444444444
"441","Cat Harbor SMCA",2012,"MESFRAAD","SMCA","mpa",0.127777777777778
"442","Cat Harbor SMCA",2019,"MESFRAAD","SMCA","mpa",0.00555555555555555
"443","Cat Harbor SMCA",2020,"MESFRAAD","SMCA","mpa",0
"444","Crystal Cove SMCA",2011,"MESFRAAD","SMCA","mpa",0.252777777777778
"445","Crystal Cove SMCA",2012,"MESFRAAD","SMCA","mpa",0.258333333333333
"446","Crystal Cove SMCA",2019,"MESFRAAD","SMCA","mpa",0.136111111111111
"447","Crystal Cove SMCA",2020,"MESFRAAD","SMCA","mpa",0.1
"448","Gull Island SMR",2004,"MESFRAAD","SMR","mpa",1.77777777777778
"449","Gull Island SMR",2005,"MESFRAAD","SMR","mpa",1.95416666666667
"450","Gull Island SMR",2006,"MESFRAAD","SMR","mpa",2.52638888888889
"451","Gull Island SMR",2007,"MESFRAAD","SMR","mpa",2.81064814814815
"452","Gull Island SMR",2008,"MESFRAAD","SMR","mpa",4.45694444444444
"453","Gull Island SMR",2009,"MESFRAAD","SMR","mpa",3.60694444444444
"454","Gull Island SMR",2010,"MESFRAAD","SMR","mpa",2.36145833333333
"455","Gull Island SMR",2011,"MESFRAAD","SMR","mpa",2.38680555555556
"456","Gull Island SMR",2012,"MESFRAAD","SMR","mpa",3.45416666666667
"457","Gull Island SMR",2014,"MESFRAAD","SMR","mpa",3.79375
"458","Gull Island SMR",2015,"MESFRAAD","SMR","mpa",0.863541666666667
"459","Gull Island SMR",2017,"MESFRAAD","SMR","mpa",0.726388888888889
"460","Gull Island SMR",2018,"MESFRAAD","SMR","mpa",0.796875
"461","Gull Island SMR",2019,"MESFRAAD","SMR","mpa",0.404166666666667
"462","Gull Island SMR",2020,"MESFRAAD","SMR","mpa",0.391666666666667
"463","Harris Point SMR",2004,"MESFRAAD","SMR","mpa",3.5162037037037
"464","Harris Point SMR",2005,"MESFRAAD","SMR","mpa",3.66527777777778
"465","Harris Point SMR",2006,"MESFRAAD","SMR","mpa",3.4875
"466","Harris Point SMR",2007,"MESFRAAD","SMR","mpa",4.19722222222222
"467","Harris Point SMR",2008,"MESFRAAD","SMR","mpa",10.2222222222222
"468","Harris Point SMR",2009,"MESFRAAD","SMR","mpa",10.2972222222222
"469","Harris Point SMR",2010,"MESFRAAD","SMR","mpa",10.7125
"470","Harris Point SMR",2011,"MESFRAAD","SMR","mpa",10.2486111111111
"471","Harris Point SMR",2012,"MESFRAAD","SMR","mpa",9.18194444444444
"472","Harris Point SMR",2014,"MESFRAAD","SMR","mpa",8.21944444444444
"473","Harris Point SMR",2016,"MESFRAAD","SMR","mpa",7.16805555555556
"474","Harris Point SMR",2018,"MESFRAAD","SMR","mpa",7.52361111111111
"475","Harris Point SMR",2019,"MESFRAAD","SMR","mpa",4.98333333333333
"476","Harris Point SMR",2020,"MESFRAAD","SMR","mpa",4.81435185185185
"477","Matlahuayl SMR",2011,"MESFRAAD","SMR","mpa",0.108333333333333
"478","Matlahuayl SMR",2012,"MESFRAAD","SMR","mpa",0.191666666666667
"479","Matlahuayl SMR",2019,"MESFRAAD","SMR","mpa",0.00833333333333333
"480","Matlahuayl SMR",2020,"MESFRAAD","SMR","mpa",0
"481","Naples SMCA",2000,"MESFRAAD","SMCA","mpa",0
"482","Naples SMCA",2001,"MESFRAAD","SMCA","mpa",0
"483","Naples SMCA",2002,"MESFRAAD","SMCA","mpa",0.443055555555556
"484","Naples SMCA",2007,"MESFRAAD","SMCA","mpa",1.50833333333333
"485","Naples SMCA",2008,"MESFRAAD","SMCA","mpa",2.36805555555556
"486","Naples SMCA",2009,"MESFRAAD","SMCA","mpa",2.81388888888889
"487","Naples SMCA",2010,"MESFRAAD","SMCA","mpa",3.02361111111111
"488","Naples SMCA",2011,"MESFRAAD","SMCA","mpa",3.29166666666667
"489","Naples SMCA",2012,"MESFRAAD","SMCA","mpa",2.90138888888889
"490","Naples SMCA",2013,"MESFRAAD","SMCA","mpa",3.38611111111111
"491","Naples SMCA",2014,"MESFRAAD","SMCA","mpa",2.72361111111111
"492","Naples SMCA",2015,"MESFRAAD","SMCA","mpa",1.50972222222222
"493","Naples SMCA",2016,"MESFRAAD","SMCA","mpa",0.8875
"494","Naples SMCA",2017,"MESFRAAD","SMCA","mpa",0.820833333333333
"495","Naples SMCA",2018,"MESFRAAD","SMCA","mpa",2.075
"496","Naples SMCA",2019,"MESFRAAD","SMCA","mpa",2.10138888888889
"497","Naples SMCA",2020,"MESFRAAD","SMCA","mpa",1.15833333333333
"498","Painted Cave SMCA",2003,"MESFRAAD","SMCA","mpa",1.01416666666667
"499","Painted Cave SMCA",2004,"MESFRAAD","SMCA","mpa",1.515625
"500","Painted Cave SMCA",2005,"MESFRAAD","SMCA","mpa",1.50833333333333
"501","Painted Cave SMCA",2006,"MESFRAAD","SMCA","mpa",1.61979166666667
"502","Painted Cave SMCA",2007,"MESFRAAD","SMCA","mpa",2.47291666666667
"503","Painted Cave SMCA",2008,"MESFRAAD","SMCA","mpa",4.81666666666667
"504","Painted Cave SMCA",2009,"MESFRAAD","SMCA","mpa",2.31354166666667
"505","Painted Cave SMCA",2010,"MESFRAAD","SMCA","mpa",3.58854166666667
"506","Painted Cave SMCA",2011,"MESFRAAD","SMCA","mpa",3.60729166666667
"507","Painted Cave SMCA",2012,"MESFRAAD","SMCA","mpa",5.46979166666667
"508","Painted Cave SMCA",2014,"MESFRAAD","SMCA","mpa",3.29583333333333
"509","Painted Cave SMCA",2015,"MESFRAAD","SMCA","mpa",3.37083333333333
"510","Painted Cave SMCA",2016,"MESFRAAD","SMCA","mpa",0.458333333333333
"511","Painted Cave SMCA",2017,"MESFRAAD","SMCA","mpa",2.14652777777778
"512","Painted Cave SMCA",2018,"MESFRAAD","SMCA","mpa",1.99166666666667
"513","Painted Cave SMCA",2019,"MESFRAAD","SMCA","mpa",1.91666666666667
"514","Painted Cave SMCA",2020,"MESFRAAD","SMCA","mpa",1.04583333333333
"515","Point Conception SMR",1999,"MESFRAAD","SMR","mpa",0.430555555555556
"516","Point Conception SMR",2000,"MESFRAAD","SMR","mpa",0
"517","Point Conception SMR",2001,"MESFRAAD","SMR","mpa",0
"518","Point Conception SMR",2002,"MESFRAAD","SMR","mpa",0
"519","Point Conception SMR",2003,"MESFRAAD","SMR","mpa",0
"520","Point Conception SMR",2004,"MESFRAAD","SMR","mpa",0
"521","Point Conception SMR",2005,"MESFRAAD","SMR","mpa",0
"522","Point Conception SMR",2006,"MESFRAAD","SMR","mpa",0.00277777777777778
"523","Point Conception SMR",2007,"MESFRAAD","SMR","mpa",0
"524","Point Conception SMR",2008,"MESFRAAD","SMR","mpa",0
"525","Point Conception SMR",2009,"MESFRAAD","SMR","mpa",0
"526","Point Conception SMR",2010,"MESFRAAD","SMR","mpa",0
"527","Point Conception SMR",2011,"MESFRAAD","SMR","mpa",0.00277777777777778
"528","Point Conception SMR",2012,"MESFRAAD","SMR","mpa",0
"529","Point Conception SMR",2014,"MESFRAAD","SMR","mpa",0.00277777777777778
"530","Point Dume SMCA",2010,"MESFRAAD","SMCA","mpa",3.77916666666667
"531","Point Dume SMCA",2011,"MESFRAAD","SMCA","mpa",1.18888888888889
"532","Point Dume SMCA",2012,"MESFRAAD","SMCA","mpa",2.19166666666667
"533","Point Dume SMCA",2013,"MESFRAAD","SMCA","mpa",1.71666666666667
"534","Point Dume SMCA",2019,"MESFRAAD","SMCA","mpa",0.0541666666666667
"535","Point Dume SMCA",2020,"MESFRAAD","SMCA","mpa",0.108333333333333
"536","Point Vicente SMCA",2007,"MESFRAAD","SMCA","mpa",1.04027777777778
"537","Point Vicente SMCA",2008,"MESFRAAD","SMCA","mpa",0.609375
"538","Point Vicente SMCA",2009,"MESFRAAD","SMCA","mpa",0.390277777777778
"539","Point Vicente SMCA",2010,"MESFRAAD","SMCA","mpa",0.274166666666667
"540","Point Vicente SMCA",2011,"MESFRAAD","SMCA","mpa",0.190277777777778
"541","Point Vicente SMCA",2012,"MESFRAAD","SMCA","mpa",0.344791666666667
"542","Point Vicente SMCA",2013,"MESFRAAD","SMCA","mpa",0.251157407407407
"543","Point Vicente SMCA",2014,"MESFRAAD","SMCA","mpa",0.315625
"544","Point Vicente SMCA",2015,"MESFRAAD","SMCA","mpa",0.319791666666667
"545","Point Vicente SMCA",2016,"MESFRAAD","SMCA","mpa",0.225
"546","Point Vicente SMCA",2017,"MESFRAAD","SMCA","mpa",0.15625
"547","Point Vicente SMCA",2018,"MESFRAAD","SMCA","mpa",0.233333333333333
"548","Point Vicente SMCA",2019,"MESFRAAD","SMCA","mpa",0.24125
"549","Point Vicente SMCA",2020,"MESFRAAD","SMCA","mpa",0.170833333333333
"550","Santa Barbara Island SMR",2011,"MESFRAAD","SMR","mpa",1.28611111111111
"551","Santa Barbara Island SMR",2013,"MESFRAAD","SMR","mpa",0.447916666666667
"552","Santa Barbara Island SMR",2019,"MESFRAAD","SMR","mpa",0.0166666666666667
"553","Scorpion SMR",2004,"MESFRAAD","SMR","mpa",1.86111111111111
"554","Scorpion SMR",2005,"MESFRAAD","SMR","mpa",1.61666666666667
"555","Scorpion SMR",2006,"MESFRAAD","SMR","mpa",5.91111111111111
"556","Scorpion SMR",2007,"MESFRAAD","SMR","mpa",2.64888888888889
"557","Scorpion SMR",2008,"MESFRAAD","SMR","mpa",3.68055555555556
"558","Scorpion SMR",2009,"MESFRAAD","SMR","mpa",3.59675925925926
"559","Scorpion SMR",2010,"MESFRAAD","SMR","mpa",3.04074074074074
"560","Scorpion SMR",2011,"MESFRAAD","SMR","mpa",2.7962962962963
"561","Scorpion SMR",2012,"MESFRAAD","SMR","mpa",3.10185185185185
"562","Scorpion SMR",2013,"MESFRAAD","SMR","mpa",3.94907407407407
"563","Scorpion SMR",2014,"MESFRAAD","SMR","mpa",2.49444444444444
"564","Scorpion SMR",2015,"MESFRAAD","SMR","mpa",0.857407407407407
"565","Scorpion SMR",2016,"MESFRAAD","SMR","mpa",0.294097222222222
"566","Scorpion SMR",2017,"MESFRAAD","SMR","mpa",0.465740740740741
"567","Scorpion SMR",2018,"MESFRAAD","SMR","mpa",0.737962962962963
"568","Scorpion SMR",2019,"MESFRAAD","SMR","mpa",0.247222222222222
"569","Scorpion SMR",2020,"MESFRAAD","SMR","mpa",0.402777777777778
"570","South La Jolla SMR",2011,"MESFRAAD","SMR","mpa",0.00833333333333333
"571","South La Jolla SMR",2012,"MESFRAAD","SMR","mpa",0.0611111111111111
"572","South La Jolla SMR",2019,"MESFRAAD","SMR","mpa",0.0354166666666667
"573","South La Jolla SMR",2020,"MESFRAAD","SMR","mpa",0.00416666666666667
"574","South Point SMR",2003,"MESFRAAD","SMR","mpa",0.75
"575","South Point SMR",2005,"MESFRAAD","SMR","mpa",1.37222222222222
"576","South Point SMR",2007,"MESFRAAD","SMR","mpa",1.36180555555556
"577","South Point SMR",2008,"MESFRAAD","SMR","mpa",1.26944444444444
"578","South Point SMR",2009,"MESFRAAD","SMR","mpa",3.85486111111111
"579","South Point SMR",2010,"MESFRAAD","SMR","mpa",1.65
"580","South Point SMR",2011,"MESFRAAD","SMR","mpa",1.7875
"581","South Point SMR",2012,"MESFRAAD","SMR","mpa",1.21666666666667
"582","South Point SMR",2014,"MESFRAAD","SMR","mpa",3.49236111111111
"583","South Point SMR",2015,"MESFRAAD","SMR","mpa",3.60208333333333
"584","South Point SMR",2016,"MESFRAAD","SMR","mpa",3.384375
"585","South Point SMR",2017,"MESFRAAD","SMR","mpa",4.94583333333333
"586","South Point SMR",2018,"MESFRAAD","SMR","mpa",4.04444444444444
"587","South Point SMR",2019,"MESFRAAD","SMR","mpa",3.67268518518519
"588","South Point SMR",2020,"MESFRAAD","SMR","mpa",1.55509259259259
"589","Abalone Cove SMCA",2011,"MACPYRAD","SMCA","reference",0.310482113607114
"590","Abalone Cove SMCA",2012,"MACPYRAD","SMCA","reference",0.35250967697614
"591","Abalone Cove SMCA",2013,"MACPYRAD","SMCA","reference",0.270606060606061
"592","Abalone Cove SMCA",2014,"MACPYRAD","SMCA","reference",0.170833333333333
"593","Abalone Cove SMCA",2015,"MACPYRAD","SMCA","reference",0.231396011396011
"594","Abalone Cove SMCA",2016,"MACPYRAD","SMCA","reference",0.120593869731801
"595","Abalone Cove SMCA",2017,"MACPYRAD","SMCA","reference",0.278828828828829
"596","Abalone Cove SMCA",2018,"MACPYRAD","SMCA","reference",0.293333333333333
"597","Abalone Cove SMCA",2019,"MACPYRAD","SMCA","reference",0.266666666666667
"598","Abalone Cove SMCA",2020,"MACPYRAD","SMCA","reference",0.173000841750842
"599","Anacapa Island SMR",2007,"MACPYRAD","SMR","reference",0.353446266632766
"600","Anacapa Island SMR",2008,"MACPYRAD","SMR","reference",0.296138736581164
"601","Anacapa Island SMR",2009,"MACPYRAD","SMR","reference",0.274492291334397
"602","Anacapa Island SMR",2010,"MACPYRAD","SMR","reference",0.203472222222222
"603","Anacapa Island SMR",2011,"MACPYRAD","SMR","reference",0.145555555555556
"604","Anacapa Island SMR",2012,"MACPYRAD","SMR","reference",0.144417077175698
"605","Anacapa Island SMR",2014,"MACPYRAD","SMR","reference",0.0177777777777778
"606","Anacapa Island SMR",2015,"MACPYRAD","SMR","reference",0
"607","Anacapa Island SMR",2016,"MACPYRAD","SMR","reference",0
"608","Anacapa Island SMR",2017,"MACPYRAD","SMR","reference",0.0952188552188552
"609","Anacapa Island SMR",2018,"MACPYRAD","SMR","reference",0.203571428571429
"610","Anacapa Island SMR",2019,"MACPYRAD","SMR","reference",0.238695017719408
"611","Anacapa Island SMR",2020,"MACPYRAD","SMR","reference",0.242305148555149
"612","Blue Cavern Onshore SMCA",2011,"MACPYRAD","SMCA","reference",0.335623522458629
"613","Blue Cavern Onshore SMCA",2012,"MACPYRAD","SMCA","reference",0.206410256410256
"614","Blue Cavern Onshore SMCA",2019,"MACPYRAD","SMCA","reference",0
"615","Blue Cavern Onshore SMCA",2020,"MACPYRAD","SMCA","reference",0
"616","Campus Point SMCA",2001,"MACPYRAD","SMCA","reference",0.0905059523809524
"617","Campus Point SMCA",2002,"MACPYRAD","SMCA","reference",0.158236607142857
"618","Campus Point SMCA",2003,"MACPYRAD","SMCA","reference",0.190978422619048
"619","Campus Point SMCA",2004,"MACPYRAD","SMCA","reference",0.233697916666667
"620","Campus Point SMCA",2005,"MACPYRAD","SMCA","reference",0.32690662202381
"621","Campus Point SMCA",2006,"MACPYRAD","SMCA","reference",0.234774925595238
"622","Campus Point SMCA",2007,"MACPYRAD","SMCA","reference",0.220948660714286
"623","Campus Point SMCA",2008,"MACPYRAD","SMCA","reference",0.72109375
"624","Campus Point SMCA",2009,"MACPYRAD","SMCA","reference",0.19140625
"625","Campus Point SMCA",2010,"MACPYRAD","SMCA","reference",0.300005787037037
"626","Campus Point SMCA",2011,"MACPYRAD","SMCA","reference",0.133705357142857
"627","Campus Point SMCA",2012,"MACPYRAD","SMCA","reference",0.051140873015873
"628","Campus Point SMCA",2013,"MACPYRAD","SMCA","reference",0.156459686147186
"629","Campus Point SMCA",2014,"MACPYRAD","SMCA","reference",0.171961743613529
"630","Campus Point SMCA",2015,"MACPYRAD","SMCA","reference",0.336548840528793
"631","Campus Point SMCA",2016,"MACPYRAD","SMCA","reference",0.528179573533192
"632","Campus Point SMCA",2017,"MACPYRAD","SMCA","reference",0.316566633597884
"633","Campus Point SMCA",2018,"MACPYRAD","SMCA","reference",0.155314217032967
"634","Campus Point SMCA",2019,"MACPYRAD","SMCA","reference",0.15651455026455
"635","Campus Point SMCA",2020,"MACPYRAD","SMCA","reference",0.132440476190476
"636","Cat Harbor SMCA",2011,"MACPYRAD","SMCA","reference",0.203205128205128
"637","Cat Harbor SMCA",2012,"MACPYRAD","SMCA","reference",0.192424242424242
"638","Cat Harbor SMCA",2019,"MACPYRAD","SMCA","reference",0.203333333333333
"639","Cat Harbor SMCA",2020,"MACPYRAD","SMCA","reference",0.198387096774194
"640","Crystal Cove SMCA",2011,"MACPYRAD","SMCA","reference",0.282638888888889
"641","Crystal Cove SMCA",2012,"MACPYRAD","SMCA","reference",0.442753623188406
"642","Crystal Cove SMCA",2019,"MACPYRAD","SMCA","reference",0.00833333333333333
"643","Crystal Cove SMCA",2020,"MACPYRAD","SMCA","reference",0
"644","Gull Island SMR",2004,"MACPYRAD","SMR","reference",0.298789293495176
"645","Gull Island SMR",2005,"MACPYRAD","SMR","reference",0.359965034965035
"646","Gull Island SMR",2006,"MACPYRAD","SMR","reference",0.305885744234801
"647","Gull Island SMR",2007,"MACPYRAD","SMR","reference",0.335016835016835
"648","Gull Island SMR",2008,"MACPYRAD","SMR","reference",0.34330543229797
"649","Gull Island SMR",2009,"MACPYRAD","SMR","reference",0.306532579787234
"650","Gull Island SMR",2010,"MACPYRAD","SMR","reference",0.269502962475313
"651","Gull Island SMR",2011,"MACPYRAD","SMR","reference",0.198636363636364
"652","Gull Island SMR",2012,"MACPYRAD","SMR","reference",0.268759811616954
"653","Gull Island SMR",2014,"MACPYRAD","SMR","reference",0.314236111111111
"654","Gull Island SMR",2015,"MACPYRAD","SMR","reference",0.372469362745098
"655","Gull Island SMR",2017,"MACPYRAD","SMR","reference",0.28786231884058
"656","Gull Island SMR",2018,"MACPYRAD","SMR","reference",0.0425925925925926
"657","Gull Island SMR",2019,"MACPYRAD","SMR","reference",0.0305555555555556
"658","Gull Island SMR",2020,"MACPYRAD","SMR","reference",0.01
"659","Harris Point SMR",2004,"MACPYRAD","SMR","reference",0.329153329065301
"660","Harris Point SMR",2005,"MACPYRAD","SMR","reference",0.31604324956166
"661","Harris Point SMR",2006,"MACPYRAD","SMR","reference",0.436375620347395
"662","Harris Point SMR",2007,"MACPYRAD","SMR","reference",0.337971357246091
"663","Harris Point SMR",2008,"MACPYRAD","SMR","reference",0.212664963814389
"664","Harris Point SMR",2009,"MACPYRAD","SMR","reference",0.291801979115412
"665","Harris Point SMR",2010,"MACPYRAD","SMR","reference",0.330705106901518
"666","Harris Point SMR",2011,"MACPYRAD","SMR","reference",0.273734848484848
"667","Harris Point SMR",2012,"MACPYRAD","SMR","reference",0.34689889788574
"668","Harris Point SMR",2014,"MACPYRAD","SMR","reference",0.272744186046512
"669","Harris Point SMR",2016,"MACPYRAD","SMR","reference",0.194485294117647
"670","Harris Point SMR",2018,"MACPYRAD","SMR","reference",0
"671","Harris Point SMR",2019,"MACPYRAD","SMR","reference",0
"672","Harris Point SMR",2020,"MACPYRAD","SMR","reference",0
"673","Matlahuayl SMR",2011,"MACPYRAD","SMR","reference",0.110606060606061
"674","Matlahuayl SMR",2012,"MACPYRAD","SMR","reference",0.101666666666667
"675","Matlahuayl SMR",2019,"MACPYRAD","SMR","reference",0.106060606060606
"676","Matlahuayl SMR",2020,"MACPYRAD","SMR","reference",0.0166666666666667
"677","Naples SMCA",2000,"MACPYRAD","SMCA","reference",0.015625
"678","Naples SMCA",2001,"MACPYRAD","SMCA","reference",0.089484126984127
"679","Naples SMCA",2002,"MACPYRAD","SMCA","reference",0.245706845238095
"680","Naples SMCA",2007,"MACPYRAD","SMCA","reference",0.180187665343915
"681","Naples SMCA",2008,"MACPYRAD","SMCA","reference",0.255902777777778
"682","Naples SMCA",2009,"MACPYRAD","SMCA","reference",0.107291666666667
"683","Naples SMCA",2010,"MACPYRAD","SMCA","reference",0.227814814814815
"684","Naples SMCA",2011,"MACPYRAD","SMCA","reference",0.141644144144144
"685","Naples SMCA",2012,"MACPYRAD","SMCA","reference",0.310477941176471
"686","Naples SMCA",2013,"MACPYRAD","SMCA","reference",0.339181043179984
"687","Naples SMCA",2014,"MACPYRAD","SMCA","reference",0.255729166666667
"688","Naples SMCA",2015,"MACPYRAD","SMCA","reference",0.432792781664076
"689","Naples SMCA",2016,"MACPYRAD","SMCA","reference",0.424391131138976
"690","Naples SMCA",2017,"MACPYRAD","SMCA","reference",0.52725
"691","Naples SMCA",2018,"MACPYRAD","SMCA","reference",0.337262185534591
"692","Naples SMCA",2019,"MACPYRAD","SMCA","reference",0.33561957825766
